id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6843,15672754.0,Maclean,607.0,Germany,Female,33.0,6.0,118889.66,1.0,1.0,0.0,64345.61,0.0
6844,15663410.0,Pisano,624.0,France,Male,42.0,9.0,0.0,1.0,1.0,1.0,141558.04,0.0
6845,15667871.0,Hsia,687.0,Spain,Male,22.0,1.0,0.0,1.0,1.0,1.0,94888.6,0.0
6846,15777907.0,Scott,651.0,France,Male,41.0,5.0,0.0,2.0,0.0,0.0,163365.4,0.0
6847,15588923.0,Tsao,683.0,France,Male,42.0,9.0,0.0,2.0,1.0,1.0,94977.3,0.0
6848,15691823.0,Smith,739.0,France,Female,29.0,3.0,172463.45,1.0,1.0,1.0,73977.23,0.0
6849,15679297.0,Ch'ien,567.0,Germany,Male,32.0,2.0,141349.43,1.0,0.0,0.0,71557.12,1.0
6850,15672091.0,Chukwujamuike,649.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,160532.88,0.0
6851,15686983.0,Mazzanti,590.0,Spain,Female,23.0,4.0,0.0,2.0,1.0,0.0,166587.9,0.0
6852,15572038.0,Nebechukwu,597.0,Spain,Male,38.0,7.0,0.0,2.0,0.0,1.0,59115.77,0.0
6853,15592925.0,Hsieh,677.0,Spain,Female,31.0,1.0,0.0,2.0,1.0,0.0,129892.93,0.0
6854,15675185.0,Nwachinemelu,544.0,France,Female,40.0,1.0,0.0,1.0,1.0,0.0,176680.16,1.0
6855,15691813.0,Chukwufumnanya,649.0,France,Male,42.0,4.0,95858.37,1.0,1.0,1.0,149772.61,0.0
6856,15735263.0,Yobachukwu,681.0,France,Female,37.0,6.0,0.0,2.0,0.0,1.0,73882.68,0.0
6857,15789563.0,Chukwudi,636.0,France,Female,34.0,3.0,117052.82,1.0,0.0,0.0,114448.77,0.0
6858,15713559.0,Tuan,685.0,France,Female,38.0,4.0,0.0,2.0,0.0,0.0,116046.22,0.0
6859,15695872.0,Milani,712.0,France,Female,29.0,8.0,0.0,2.0,1.0,1.0,78744.39,0.0
6860,15801152.0,Walker,678.0,France,Male,40.0,2.0,0.0,2.0,0.0,0.0,50400.32,0.0
6861,15799294.0,Sagese,583.0,Germany,Male,44.0,1.0,72535.45,1.0,1.0,1.0,55893.37,0.0
6862,15644962.0,Clements,683.0,France,Male,39.0,3.0,0.0,1.0,1.0,0.0,188533.11,0.0
6863,15691823.0,Chiang,587.0,France,Male,29.0,3.0,0.0,1.0,1.0,0.0,152491.22,0.0
6864,15702464.0,Iweobiegbunam,543.0,France,Female,34.0,9.0,0.0,1.0,1.0,1.0,158973.59,0.0
6865,15749807.0,Ewers,709.0,Spain,Male,34.0,3.0,122325.56,1.0,1.0,0.0,86566.79,0.0
6866,15588923.0,Tretyakova,614.0,France,Female,38.0,1.0,0.0,2.0,1.0,1.0,55470.78,0.0
6867,15642833.0,Cattaneo,850.0,France,Female,44.0,5.0,0.0,2.0,1.0,0.0,93777.15,0.0
6868,15740147.0,Chukwumaobim,732.0,Spain,Female,37.0,3.0,123356.63,1.0,1.0,1.0,176720.28,0.0
6869,15574743.0,Ch'en,731.0,France,Male,33.0,2.0,109339.17,1.0,0.0,1.0,51637.57,0.0
6870,15566139.0,Chikere,659.0,France,Male,59.0,1.0,123943.18,1.0,1.0,1.0,135034.43,0.0
6871,15634373.0,Fanucci,594.0,Spain,Female,28.0,9.0,0.0,2.0,0.0,1.0,86927.53,0.0
6872,15631310.0,Pirozzi,714.0,Spain,Male,40.0,1.0,0.0,1.0,1.0,0.0,166310.82,0.0
6873,15609510.0,Nwachukwu,683.0,France,Male,22.0,6.0,0.0,2.0,1.0,1.0,70760.69,0.0
6874,15723884.0,Fanucci,605.0,Spain,Male,41.0,2.0,0.0,2.0,1.0,0.0,66893.28,0.0
6875,15790314.0,Hs?eh,603.0,Germany,Male,31.0,2.0,130142.79,2.0,0.0,1.0,134589.34,0.0
6876,15614365.0,Chu,711.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,0.0,119333.95,0.0
6877,15682421.0,Udegbulam,673.0,Spain,Male,33.0,1.0,118046.88,2.0,0.0,0.0,158043.11,0.0
6878,15705521.0,Fanucci,644.0,France,Male,35.0,8.0,0.0,1.0,1.0,0.0,141756.32,0.0
6879,15603743.0,Chinwemma,774.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,0.0,77837.63,0.0
6880,15689955.0,Chidozie,569.0,France,Male,29.0,4.0,109799.55,2.0,1.0,1.0,127059.02,0.0
6881,15768219.0,Chiazagomekpere,691.0,France,Female,41.0,10.0,0.0,1.0,0.0,0.0,120880.72,1.0
6882,15593365.0,Chia,712.0,Spain,Male,31.0,8.0,0.0,2.0,1.0,0.0,152843.53,0.0
6883,15790750.0,Hsueh,749.0,Spain,Female,35.0,6.0,0.0,2.0,1.0,0.0,156954.48,0.0
6884,15659475.0,Rowntree,749.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,176576.71,0.0
6885,15656683.0,Ch'iu,754.0,Spain,Female,32.0,10.0,0.0,2.0,1.0,0.0,53817.23,0.0
6886,15593601.0,Nwankwo,683.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,138399.67,0.0
6887,15635244.0,Fan,439.0,Germany,Female,28.0,7.0,119074.28,2.0,0.0,1.0,165576.55,0.0
6888,15806880.0,T'ao,709.0,Germany,Male,50.0,8.0,104495.79,2.0,1.0,1.0,90212.38,0.0
6889,15656426.0,Y?,549.0,France,Female,52.0,5.0,89364.91,1.0,0.0,1.0,153662.88,1.0
6890,15627840.0,Yashina,615.0,France,Male,33.0,2.0,131762.94,1.0,1.0,0.0,67734.94,0.0
6891,15604576.0,O'Donnell,732.0,France,Male,34.0,2.0,0.0,2.0,0.0,0.0,119647.6,0.0
6892,15765520.0,Hs?,717.0,France,Male,39.0,10.0,0.0,2.0,0.0,0.0,180622.02,0.0
6893,15783030.0,Chidubem,730.0,France,Male,39.0,7.0,91057.37,1.0,1.0,1.0,114793.45,0.0
6894,15571940.0,Trevisani,707.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,0.0,56793.02,0.0
6895,15651802.0,Trevisano,613.0,France,Male,34.0,5.0,180520.29,1.0,0.0,1.0,124954.56,0.0
6896,15671779.0,Loyau,531.0,France,Male,54.0,1.0,0.0,2.0,1.0,0.0,130234.63,1.0
6897,15685920.0,Hsieh,596.0,France,Female,32.0,9.0,0.0,2.0,0.0,0.0,62370.67,0.0
6898,15672091.0,Hsia,809.0,France,Male,34.0,2.0,0.0,1.0,1.0,1.0,116973.48,0.0
6899,15572467.0,T'ao,668.0,Germany,Female,38.0,5.0,106977.04,2.0,1.0,0.0,177670.57,0.0
6900,15656592.0,Shih,692.0,France,Female,34.0,9.0,0.0,2.0,0.0,1.0,103799.76,0.0
6901,15751445.0,Ch'eng,667.0,Germany,Male,37.0,9.0,129845.43,2.0,1.0,0.0,52319.26,0.0
6902,15764661.0,Mazzanti,698.0,France,Female,40.0,1.0,0.0,1.0,1.0,1.0,87067.73,0.0
6903,15802478.0,Kornilova,516.0,France,Male,33.0,3.0,0.0,1.0,1.0,1.0,57589.29,0.0
6904,15730353.0,Clements,598.0,France,Female,33.0,2.0,65848.36,1.0,1.0,0.0,38019.74,0.0
6905,15751591.0,Dyer,687.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,0.0,93783.0,0.0
6906,15659820.0,Macleod,646.0,Germany,Female,45.0,7.0,128306.7,1.0,0.0,0.0,171045.46,1.0
6907,15704583.0,Shao,598.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,86920.97,0.0
6908,15755863.0,Smith,649.0,Germany,Female,40.0,8.0,127637.92,1.0,1.0,0.0,92794.61,1.0
6909,15741032.0,Hsueh,622.0,Spain,Female,46.0,4.0,0.0,2.0,0.0,0.0,110525.6,0.0
6910,15644878.0,She,725.0,France,Female,40.0,2.0,0.0,1.0,1.0,0.0,131736.43,0.0
6911,15656840.0,Lombardo,598.0,Germany,Female,37.0,6.0,114446.84,1.0,1.0,0.0,8059.44,1.0
6912,15589924.0,Ritchie,582.0,France,Female,25.0,4.0,0.0,2.0,1.0,0.0,70563.9,0.0
6913,15791045.0,Kao,535.0,France,Female,38.0,4.0,0.0,1.0,1.0,0.0,164083.72,1.0
6914,15754574.0,Ch'ien,773.0,France,Male,44.0,7.0,0.0,2.0,1.0,1.0,97465.44,0.0
6915,15569807.0,Brown,691.0,Germany,Male,34.0,8.0,127157.04,2.0,1.0,0.0,105715.01,0.0
6916,15763544.0,Fanucci,632.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,91711.66,0.0
6917,15672357.0,Onyemauchechukwu,779.0,Germany,Male,30.0,3.0,108862.76,1.0,1.0,1.0,102628.98,0.0
6918,15669922.0,Maclean,764.0,Germany,Female,39.0,8.0,131283.11,1.0,1.0,1.0,57862.88,0.0
6919,15794874.0,Tretiakova,583.0,France,Female,48.0,7.0,0.0,2.0,1.0,1.0,141706.43,0.0
6920,15789924.0,Onyemachukwu,634.0,Spain,Male,34.0,9.0,0.0,2.0,1.0,0.0,149892.79,0.0
6921,15633194.0,Aksenov,653.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,106781.59,0.0
6922,15785815.0,Greco,705.0,Germany,Female,38.0,7.0,110837.73,1.0,1.0,0.0,135851.3,0.0
6923,15614491.0,Genovese,634.0,Spain,Female,27.0,5.0,149950.19,1.0,1.0,0.0,57553.98,1.0
6924,15642937.0,Ch'in,685.0,France,Female,35.0,5.0,0.0,2.0,1.0,1.0,87844.89,0.0
6925,15636069.0,Ngozichukwuka,594.0,France,Female,41.0,6.0,0.0,2.0,1.0,1.0,179436.6,0.0
6926,15681928.0,Cattaneo,697.0,France,Female,35.0,9.0,177624.59,1.0,1.0,0.0,173498.45,1.0
6927,15791867.0,Shih,778.0,France,Male,36.0,6.0,0.0,2.0,1.0,0.0,172667.39,0.0
6928,15793042.0,Nkemjika,687.0,France,Male,47.0,10.0,0.0,2.0,1.0,1.0,186826.22,0.0
6929,15682355.0,Chuang,642.0,Spain,Female,28.0,3.0,0.0,2.0,1.0,1.0,176743.51,0.0
6930,15775888.0,H?,685.0,Germany,Female,30.0,8.0,145127.85,2.0,1.0,0.0,187985.85,0.0
6931,15692593.0,Hsieh,700.0,France,Female,22.0,8.0,0.0,3.0,1.0,1.0,171021.44,1.0
6932,15729579.0,Ugochukwutubelum,765.0,France,Female,63.0,5.0,139542.41,1.0,1.0,1.0,35671.45,0.0
6933,15649523.0,Tien,686.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,139065.94,0.0
6934,15772632.0,Ugochukwu,655.0,France,Male,34.0,5.0,0.0,2.0,0.0,0.0,142223.94,0.0
6935,15786539.0,T'ao,538.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,185561.89,0.0
6936,15665088.0,Macleod,577.0,Germany,Male,41.0,2.0,98894.39,2.0,1.0,0.0,83022.92,0.0
6937,15671249.0,Ch'ang,677.0,Germany,Male,50.0,9.0,128940.24,1.0,1.0,0.0,52876.41,1.0
6938,15776096.0,Chiang,639.0,Spain,Male,32.0,9.0,98439.37,1.0,1.0,0.0,162599.51,0.0
6939,15782899.0,Chukwuemeka,725.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,173576.71,0.0
6940,15776433.0,Nickson,549.0,France,Male,28.0,9.0,120962.74,1.0,1.0,0.0,100862.36,0.0
6941,15726796.0,Ahern,735.0,France,Female,37.0,6.0,131778.08,1.0,1.0,1.0,100722.72,0.0
6942,15646726.0,Chibueze,681.0,France,Female,31.0,6.0,0.0,2.0,1.0,1.0,167984.72,0.0
6943,15678882.0,P'eng,769.0,France,Male,38.0,1.0,0.0,1.0,1.0,0.0,83912.24,0.0
6944,15680683.0,Chinweuba,687.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,1.0,94875.03,0.0
6945,15597978.0,Kao,578.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,58815.25,0.0
6946,15655952.0,Hao,636.0,Germany,Male,19.0,9.0,97786.08,2.0,1.0,0.0,142223.94,0.0
6947,15800811.0,Gadsden,753.0,Spain,Female,45.0,3.0,0.0,1.0,1.0,1.0,162719.69,1.0
6948,15723989.0,Ts'ui,656.0,France,Male,59.0,4.0,0.0,2.0,1.0,1.0,199357.24,0.0
6949,15731582.0,Shubin,628.0,France,Male,32.0,1.0,0.0,2.0,1.0,1.0,180439.75,0.0
6950,15703793.0,Hsiao,556.0,Germany,Female,46.0,4.0,115285.85,2.0,1.0,0.0,171657.57,0.0
6951,15763431.0,Lombardo,498.0,Germany,Female,48.0,5.0,161254.78,1.0,1.0,0.0,71178.09,1.0
6952,15631162.0,Ts'ui,622.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,126728.27,0.0
6953,15673747.0,Nnachetam,644.0,Germany,Female,51.0,8.0,133903.12,1.0,1.0,0.0,177747.03,1.0
6954,15737051.0,Hsieh,663.0,Germany,Male,40.0,10.0,123783.25,2.0,1.0,0.0,169921.11,0.0
6955,15790829.0,Biryukov,743.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,151902.78,0.0
6956,15596060.0,Ch'iu,811.0,Germany,Female,34.0,4.0,131365.37,2.0,1.0,1.0,131521.72,0.0
6957,15674929.0,Ting,627.0,France,Male,28.0,7.0,0.0,2.0,0.0,0.0,133692.88,0.0
6958,15761047.0,K?,649.0,France,Female,38.0,8.0,86047.74,1.0,1.0,1.0,138360.29,0.0
6959,15589660.0,Ritchie,588.0,France,Female,29.0,1.0,0.0,2.0,1.0,1.0,113428.77,0.0
6960,15583716.0,Shih,691.0,Spain,Female,32.0,6.0,0.0,2.0,0.0,1.0,98820.09,0.0
6961,15791342.0,Shao,538.0,France,Female,44.0,1.0,0.0,1.0,1.0,0.0,140937.91,1.0
6962,15571529.0,Ch'ien,683.0,France,Male,29.0,3.0,0.0,1.0,1.0,0.0,155711.64,0.0
6963,15582519.0,Toscani,634.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,162889.1,0.0
6964,15731751.0,Bibi,667.0,Spain,Male,47.0,2.0,111432.77,1.0,1.0,0.0,132959.33,0.0
6965,15744044.0,Ch'eng,741.0,Spain,Male,30.0,10.0,0.0,2.0,1.0,0.0,178074.04,0.0
6966,15651022.0,Brown,811.0,Spain,Male,36.0,1.0,0.0,2.0,1.0,0.0,170142.09,0.0
6967,15752508.0,Hs?eh,807.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,180598.66,0.0
6968,15651369.0,Y?,695.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,1.0,44904.26,0.0
6969,15695792.0,Ch'en,710.0,France,Male,31.0,3.0,132405.52,1.0,1.0,1.0,86490.09,0.0
6970,15653857.0,Cremonesi,773.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,91574.92,0.0
6971,15601012.0,Ch'ien,691.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,82938.99,0.0
6972,15711889.0,Ch'ang,684.0,France,Male,38.0,5.0,0.0,1.0,1.0,0.0,87938.85,0.0
6973,15592846.0,Ch'en,752.0,France,Male,31.0,7.0,0.0,1.0,1.0,1.0,188516.45,0.0
6974,15654891.0,Chin,605.0,Germany,Male,31.0,7.0,125552.96,1.0,1.0,0.0,151481.86,0.0
6975,15611171.0,Tsao,639.0,Spain,Male,29.0,2.0,0.0,2.0,1.0,1.0,97640.2,0.0
6976,15691808.0,Fanucci,526.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,67840.81,0.0
6977,15793693.0,Echezonachukwu,730.0,France,Male,31.0,4.0,96173.17,1.0,1.0,0.0,129525.5,0.0
6978,15575694.0,Nkemakolam,710.0,Germany,Female,41.0,1.0,92887.06,2.0,1.0,1.0,172576.47,0.0
6979,15802381.0,Sun,570.0,France,Male,27.0,8.0,0.0,2.0,1.0,1.0,48545.1,0.0
6980,15656300.0,Ch'iu,726.0,Spain,Female,24.0,9.0,128743.55,1.0,1.0,0.0,167873.49,0.0
6981,15727299.0,Chien,691.0,Germany,Male,38.0,1.0,71097.23,1.0,0.0,0.0,97624.02,0.0
6982,15772798.0,Chijindum,682.0,France,Female,52.0,7.0,0.0,1.0,1.0,1.0,82820.85,1.0
6983,15739046.0,Tien,572.0,France,Male,28.0,7.0,160980.04,1.0,1.0,0.0,82298.61,0.0
6984,15739476.0,L?,656.0,France,Male,44.0,1.0,0.0,2.0,1.0,1.0,127068.92,0.0
6985,15769412.0,Lucchese,726.0,France,Male,25.0,5.0,121260.19,1.0,1.0,0.0,168034.9,0.0
6986,15651627.0,Pagnotto,839.0,France,Male,37.0,3.0,0.0,1.0,0.0,1.0,86920.97,0.0
6987,15656062.0,Chigolum,642.0,Spain,Male,52.0,4.0,0.0,2.0,1.0,1.0,157567.37,0.0
6988,15733229.0,Folliero,809.0,France,Male,20.0,8.0,0.0,1.0,1.0,1.0,100557.03,0.0
6989,15659194.0,Scott,694.0,France,Male,23.0,9.0,0.0,2.0,1.0,1.0,125823.79,0.0
6990,15579526.0,Folliero,705.0,France,Female,39.0,5.0,0.0,3.0,0.0,1.0,89801.9,1.0
6991,15572467.0,Chiang,681.0,Germany,Male,43.0,6.0,118336.95,1.0,0.0,0.0,162858.24,1.0
6992,15680224.0,Scott,708.0,France,Female,24.0,8.0,0.0,2.0,1.0,1.0,177519.39,0.0
6993,15736578.0,Scott,595.0,France,Male,34.0,8.0,0.0,1.0,0.0,0.0,79329.7,0.0
6994,15716608.0,Tsai,562.0,Germany,Male,38.0,1.0,116880.53,1.0,0.0,1.0,71047.51,0.0
6995,15592222.0,Tien,773.0,Germany,Female,39.0,9.0,106603.74,1.0,0.0,1.0,122449.18,0.0
6996,15656627.0,Maclean,678.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,1.0,143783.28,0.0
6997,15588535.0,Ch'in,637.0,France,Female,34.0,3.0,0.0,2.0,1.0,0.0,143614.01,0.0
6998,15771742.0,Tseng,741.0,Spain,Female,41.0,10.0,0.0,1.0,1.0,0.0,152567.75,0.0
6999,15770185.0,Frolov,674.0,Spain,Male,34.0,5.0,0.0,2.0,1.0,0.0,86981.45,0.0
7000,15646539.0,L?,749.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,46857.52,0.0
7001,15646566.0,Pagnotto,599.0,France,Male,23.0,7.0,0.0,2.0,1.0,1.0,121840.2,0.0
7002,15759499.0,Okwudiliolisa,554.0,Germany,Male,34.0,6.0,116936.81,1.0,1.0,0.0,72846.58,1.0
7003,15594786.0,Liao,646.0,Germany,Female,40.0,4.0,108914.17,1.0,1.0,0.0,142782.25,1.0
7004,15776743.0,Hs?,732.0,France,Female,39.0,1.0,0.0,2.0,1.0,0.0,106655.88,0.0
7005,15656613.0,Toscani,616.0,France,Male,37.0,8.0,0.0,2.0,1.0,0.0,57929.8,0.0
7006,15771543.0,Ch'ang,653.0,France,Female,34.0,4.0,0.0,2.0,0.0,0.0,153727.32,0.0
7007,15598044.0,Oluchukwu,739.0,France,Male,31.0,3.0,0.0,1.0,1.0,1.0,100137.7,0.0
7008,15700460.0,Trevisani,686.0,Spain,Female,54.0,5.0,0.0,1.0,1.0,0.0,172490.78,1.0
7009,15790744.0,Hsieh,775.0,Germany,Female,37.0,10.0,99462.8,2.0,1.0,0.0,74580.8,0.0
7010,15749167.0,Smith,741.0,Germany,Female,46.0,10.0,71842.91,3.0,1.0,0.0,61538.43,1.0
7011,15771535.0,Lo,699.0,Spain,Male,39.0,2.0,118680.57,1.0,1.0,1.0,153535.38,0.0
7012,15790689.0,Folliero,645.0,Germany,Male,35.0,8.0,153313.77,2.0,1.0,0.0,164741.5,0.0
7013,15670080.0,Chien,751.0,France,Male,25.0,7.0,0.0,2.0,1.0,1.0,60906.12,0.0
7014,15701054.0,Nieves,740.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,68600.36,0.0
7015,15659366.0,O'Donnell,653.0,France,Male,23.0,8.0,0.0,2.0,1.0,0.0,74048.1,0.0
7016,15774551.0,Scott,713.0,France,Male,24.0,6.0,183572.84,1.0,1.0,0.0,161217.18,0.0
7017,15773773.0,Smith,678.0,Spain,Female,33.0,0.0,0.0,2.0,1.0,1.0,151623.91,0.0
7018,15592078.0,McKay,663.0,France,Female,30.0,9.0,0.0,2.0,0.0,1.0,180551.76,0.0
7019,15584897.0,Chikwado,732.0,Germany,Female,30.0,2.0,115309.75,2.0,1.0,1.0,26327.42,0.0
7020,15806922.0,Mazzanti,640.0,France,Female,63.0,7.0,0.0,1.0,1.0,0.0,125962.02,1.0
7021,15775042.0,Nkemakolam,763.0,Spain,Male,34.0,7.0,0.0,2.0,0.0,0.0,134732.99,0.0
7022,15596074.0,H?,743.0,France,Female,39.0,3.0,0.0,2.0,1.0,1.0,58467.08,0.0
7023,15682914.0,Chigolum,827.0,Spain,Male,56.0,6.0,0.0,1.0,1.0,1.0,143022.43,1.0
7024,15810418.0,Chiazagomekpere,706.0,Spain,Male,62.0,9.0,97445.49,1.0,1.0,1.0,58879.8,0.0
7025,15633378.0,Chu,634.0,France,Male,34.0,1.0,129728.5,1.0,1.0,1.0,47799.15,0.0
7026,15662093.0,H?,673.0,France,Male,38.0,1.0,0.0,1.0,0.0,0.0,109895.16,0.0
7027,15687310.0,Nnaife,653.0,Spain,Female,49.0,9.0,131354.53,1.0,1.0,0.0,123840.68,1.0
7028,15628600.0,Yip,587.0,Spain,Male,67.0,4.0,0.0,2.0,0.0,1.0,166677.54,0.0
7029,15714883.0,Kao,639.0,France,Female,38.0,1.0,0.0,1.0,1.0,0.0,86937.2,0.0
7030,15667932.0,Lombardi,628.0,France,Female,60.0,4.0,0.0,1.0,1.0,1.0,125979.36,1.0
7031,15591512.0,Nnachetam,573.0,France,Male,30.0,1.0,136526.26,1.0,1.0,0.0,96422.44,0.0
7032,15723685.0,Udegbulam,595.0,France,Male,28.0,9.0,0.0,2.0,1.0,0.0,62222.81,0.0
7033,15783882.0,Obielumani,832.0,France,Male,36.0,8.0,92219.29,1.0,1.0,0.0,6078.46,0.0
7034,15597901.0,P'eng,685.0,France,Male,33.0,3.0,141581.07,1.0,0.0,1.0,143783.98,0.0
7035,15681081.0,Toscani,703.0,Germany,Female,37.0,1.0,106920.98,1.0,1.0,1.0,97640.2,0.0
7036,15702434.0,Kao,593.0,France,Female,37.0,2.0,0.0,2.0,0.0,0.0,64907.48,0.0
7037,15566543.0,Milani,686.0,France,Male,34.0,4.0,0.0,2.0,1.0,0.0,138021.36,0.0
7038,15602551.0,Hsiao,653.0,Spain,Male,31.0,5.0,0.0,2.0,1.0,0.0,136071.05,0.0
7039,15752956.0,Okeke,592.0,Germany,Female,35.0,9.0,127723.25,1.0,1.0,0.0,140130.22,1.0
7040,15628420.0,Chukwuemeka,516.0,Spain,Male,31.0,1.0,0.0,2.0,1.0,1.0,48673.18,0.0
7041,15782659.0,Nwankwo,803.0,Germany,Female,42.0,1.0,116546.59,3.0,1.0,0.0,174438.54,1.0
7042,15644400.0,Efremov,623.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,55601.44,0.0
7043,15664793.0,Tisdall,651.0,France,Female,56.0,8.0,0.0,1.0,0.0,0.0,134417.31,1.0
7044,15698716.0,Echezonachukwu,707.0,France,Female,46.0,6.0,0.0,1.0,1.0,0.0,121840.2,1.0
7045,15634373.0,Onyekaozulu,597.0,France,Female,33.0,8.0,0.0,1.0,1.0,0.0,83090.35,1.0
7046,15794345.0,Ch'in,712.0,France,Female,35.0,3.0,0.0,2.0,1.0,0.0,124749.08,0.0
7047,15602034.0,Tuan,614.0,France,Female,39.0,1.0,158718.13,1.0,1.0,1.0,71154.1,0.0
7048,15709741.0,Aitken,714.0,France,Female,30.0,4.0,0.0,2.0,1.0,1.0,88958.49,0.0
7049,15677322.0,Chukwuemeka,706.0,France,Male,29.0,9.0,0.0,2.0,1.0,1.0,91510.71,0.0
7050,15684921.0,Cremonesi,717.0,Spain,Female,32.0,7.0,151236.96,2.0,1.0,0.0,152992.04,0.0
7051,15715394.0,Y?an,742.0,Germany,Male,30.0,3.0,141074.59,1.0,0.0,1.0,146785.44,0.0
7052,15684296.0,Lu,749.0,Spain,Male,39.0,5.0,131078.47,1.0,0.0,1.0,155870.79,0.0
7053,15751177.0,Sagese,637.0,France,Female,48.0,5.0,0.0,1.0,1.0,1.0,152298.28,1.0
7054,15749401.0,Ch'ien,773.0,France,Female,29.0,2.0,0.0,2.0,1.0,0.0,148098.95,0.0
7055,15596979.0,Palerma,556.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,166495.2,0.0
7056,15639272.0,Burdekin,697.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,151822.66,0.0
7057,15675888.0,Chukwukere,719.0,France,Female,29.0,7.0,68432.45,1.0,0.0,0.0,89048.46,0.0
7058,15773394.0,O'Loughlin,768.0,Germany,Female,38.0,2.0,125470.81,1.0,0.0,0.0,173870.39,1.0
7059,15705739.0,Chukwukadibia,565.0,France,Male,30.0,9.0,0.0,2.0,1.0,0.0,136330.32,0.0
7060,15802466.0,K?,649.0,Spain,Male,49.0,8.0,0.0,2.0,1.0,1.0,182059.28,0.0
7061,15786739.0,Sagese,653.0,France,Male,41.0,2.0,0.0,1.0,1.0,0.0,164975.82,1.0
7062,15630402.0,Ch'iu,526.0,France,Female,51.0,10.0,0.0,1.0,0.0,1.0,171378.57,1.0
7063,15750731.0,Chia,748.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,111340.36,0.0
7064,15722404.0,Ts'ui,644.0,France,Female,39.0,7.0,0.0,2.0,0.0,0.0,180862.26,0.0
7065,15768359.0,Ch'ien,758.0,France,Male,25.0,4.0,0.0,2.0,0.0,1.0,163989.66,0.0
7066,15766017.0,Rizzo,684.0,France,Female,33.0,5.0,0.0,2.0,1.0,0.0,66797.79,0.0
7067,15691703.0,Palerma,602.0,France,Male,38.0,5.0,0.0,2.0,0.0,0.0,145561.9,1.0
7068,15576094.0,H?,709.0,France,Male,32.0,6.0,113781.1,1.0,1.0,0.0,179908.71,0.0
7069,15696744.0,Chin,554.0,France,Female,40.0,4.0,0.0,2.0,1.0,0.0,159800.16,0.0
7070,15691457.0,Mazzanti,731.0,France,Male,38.0,2.0,0.0,2.0,1.0,1.0,17848.3,0.0
7071,15800524.0,Wright,622.0,France,Female,48.0,4.0,0.0,2.0,1.0,0.0,135650.29,0.0
7072,15783029.0,Shao,850.0,France,Female,40.0,5.0,0.0,2.0,1.0,0.0,83052.03,0.0
7073,15636407.0,Macdonald,583.0,France,Male,37.0,8.0,0.0,2.0,0.0,1.0,132468.76,0.0
7074,15743490.0,Ch'iu,669.0,France,Female,27.0,7.0,0.0,2.0,0.0,0.0,163570.25,0.0
7075,15769451.0,Chizoba,712.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,0.0,159737.56,0.0
7076,15646726.0,Lucciano,605.0,Spain,Male,33.0,9.0,0.0,2.0,1.0,1.0,122925.4,0.0
7077,15589428.0,Iweobiegbunam,584.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,166475.44,0.0
7078,15750874.0,Trevisani,634.0,France,Male,53.0,7.0,137148.68,1.0,0.0,0.0,115751.03,1.0
7079,15809909.0,T'ang,716.0,Spain,Male,37.0,2.0,153316.14,1.0,0.0,0.0,73882.49,0.0
7080,15585823.0,Hsueh,758.0,France,Female,52.0,1.0,0.0,1.0,1.0,1.0,5907.11,1.0
7081,15796413.0,Ndubuagha,731.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,170835.32,0.0
7082,15697480.0,Scott,669.0,Germany,Female,32.0,10.0,104405.54,1.0,1.0,0.0,138882.98,0.0
